annee;code_postal_acheteur;amm;quantite_produit;conditionnement;eaj;achat_etranger
2017;00000;2120089;2184.0;l;Non;Non
2017;00000;2120090;3000.0;kg;Non;Non
2017;00000;2120091;10.0;kg;Non;Non
2017;00000;2120092;1320.0;l;Non;Non
2017;00000;2120093;3055.0;l;Non;Non
2017;00000;2120110;1040.0;l;Non;Non
2017;00000;2120116;23146.8;l;Oui;Non
2017;00000;2120117;1186.0;l;Non;Non
2017;00000;2120118;1816.0000000000002;l;Oui;Non
2017;00000;2120120;590.0;l;Non;Non
2017;00000;2120122;540.0;l;Non;Non
2017;00000;2120125;960.0;l;Non;Non
2017;00000;2120129;1029.9999999999989;l;Oui;Non
2017;00000;2120132;98.72;kg;Non;Non
2017;00000;2120133;22456.82000000003;l;Oui;Non
2017;00000;2120143;1880.0;l;Non;Non
2017;00000;2120146;35.0;l;Non;Non
2017;00000;2120149;10.0;kg;Non;Non
2017;00000;2120150;265.3500000000001;l;Oui;Non
2017;00000;2120153;350.0;l;Non;Non
2017;00000;2120154;1380.0;l;Non;Non
2017;00000;2120155;20966.850000000028;l;Oui;Non
2017;00000;2120157;31804.46000000003;l;Oui;Non
2017;00000;2120159;6898.879999999998;l;Non;Non
2017;00000;2120160;135.0;l;Non;Non
2017;00000;2120170;40.0;l;Non;Non
2017;00000;2120171;1.0;kg;Non;Non
2017;00000;2120172;437.3500000000002;l;Oui;Non
2017;00000;2120174;3151.4;l;Oui;Non
2017;00000;2120188;20.0;kg;Non;Non
2017;00000;2120194;3.4;kg;Non;Non
2017;00000;2120195;750.0;kg;Non;Non
2017;00000;2120199;1640.0;l;Non;Non
2017;00000;2120203;70.0;l;Oui;Non
2017;00000;2120205;38160.0;l;Non;Non
2017;00000;2120206;60.0;l;Non;Non
